time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,Magnitude,Difference,Square,Moving Average,Peaks above .32 and in between the start and end phases,Steps(1 if step),Total Steps
34.95303345,-0.020657044,1.580862522,4.606969833,-0.668288052,0.095925994,-0.152416974,12.59999084,-26.15023804,-19.75759888,,4.870700573,-0.315509469,0.099546225,0.809095494,,0,
34.96304321,-0.163909152,1.791474581,4.462669849,-0.599008322,-0.054358847,-0.166272864,12.90000916,-25.65496826,-20.34158325,,4.811618186,-0.059082387,0.003490728,0.718544564,,0,
34.97302246,-0.392034769,1.622625709,4.307742119,-0.513740003,-0.199314445,-0.169470251,12.90000916,-25.65496826,-20.34158325,,4.619875281,-0.191742905,0.036765342,0.546240606,,0,
34.98300171,-0.402512968,1.623523831,4.524191856,-0.392233014,-0.33041361,-0.173733979,12.90000916,-25.65496826,-20.34158325,,4.823500624,0.203625343,0.04146328,0.330964445,,0,
34.99298096,-0.564176798,1.69013536,4.286935329,-0.246211633,-0.430603862,-0.185458004,12.6000061,-25.35780334,-20.92555237,,4.642485058,-0.181015567,0.032766635,0.180713609,,0,
35.00299072,-0.62749511,1.759890318,4.297413349,-0.118309863,-0.521201134,-0.218499586,12.6000061,-25.35780334,-20.92555237,,4.686013822,0.043528764,0.001894753,0.093949083,,0,
35.01296997,-0.669258296,1.745969296,4.457131386,-0.044766139,-0.632049382,-0.270726293,12.6000061,-25.35780334,-20.92555237,,4.833460007,0.147446185,0.021740378,0.06532113,,0,
35.02297974,-1.236578465,1.861379266,4.802014351,0,-0.741832018,-0.306965262,12.30000305,-25.15969849,-20.73088074,,5.296527249,0.463067242,0.21443127,0.055135508,,0,
35.0329895,-1.484163642,1.98487246,5.024302006,0.049028795,-0.851614475,-0.306965262,12.30000305,-25.15969849,-20.73088074,,5.602327288,0.30580004,0.093513664,0.051798865,,0,
35.04296875,-1.826801181,2.356100559,5.761369228,0.140691876,-0.986977339,-0.261133611,12.30000305,-25.15969849,-20.73088074,,6.487047694,0.884720406,0.782730196,0.120961203,,0,
35.052948,-1.791025519,2.431393862,6.328539848,0.264330447,-1.153250217,-0.19185333,11.19999695,-25.5559082,-20.53622437,,7.012122727,0.525075033,0.27570379,0.145822388,,0,
35.06295776,-1.864672422,2.557431698,7.444768429,0.362388581,-1.351498365,-0.139626607,11.19999695,-25.5559082,-20.53622437,,8.089625275,1.077502548,1.161011742,0.242319253,,0,
35.07293701,-1.653012514,2.623444557,7.943531513,0.375178665,-1.565734148,-0.149219319,11.19999695,-25.5559082,-20.53622437,,8.527285888,0.437660613,0.191546812,0.25941526,,0,
35.08294678,-1.6001724,2.641407251,9.336235046,0.265396267,-1.755455375,-0.243014246,9.800003052,-25.65496826,-21.02288818,,9.833761682,1.306475794,1.706879,0.411243775,1,0,
35.09292602,-1.475182295,2.403701544,10.073452,0.026645726,-1.89294982,-0.401825458,9.800003052,-25.65496826,-21.02288818,,10.46080203,0.627040344,0.393179593,0.443217985,1,0,
35.10290527,-1.533860326,2.192790031,11.95444107,-0.246211633,-1.934518099,-0.606468916,9.800003052,-25.65496826,-21.02288818,,12.25029457,1.789492539,3.202283547,0.731355886,1,0,
35.11288452,-1.543141007,1.886377215,13.19805431,-0.449788988,-1.842854977,-0.815375745,9.199996948,-25.06063843,-21.21754456,,13.42118999,1.170895428,1.370996104,0.855819645,1,0,
35.12289429,-1.631756783,1.573378086,14.30245781,-0.529727757,-1.595577836,-0.964594305,9.199996948,-25.06063843,-21.21754456,,14.48096848,1.059778489,1.123130446,0.955946015,1,1,
35.13287353,-2.072290659,1.619033217,15.02216148,-0.474303663,-1.121274471,-1.008294344,9.199996948,-25.06063843,-21.21754456,,15.25060631,0.769637826,0.592342383,0.990301571,,0,
35.14285278,-2.696642399,1.42758131,14.85331249,-0.309096873,-0.4593817,-0.898511946,9.199996948,-24.26821899,-21.60684204,,15.16346796,-0.087138347,0.007593092,0.98249061,,0,
35.15286255,-3.364253998,1.614542484,14.4713068,-0.121507257,0.259000927,-0.659761429,9.199996948,-24.26821899,-21.60684204,,14.94468711,-0.218780848,0.047865059,0.915684688,,0,
35.1628418,-3.40362215,1.700463891,13.30987167,-0.053292517,0.907038033,-0.371981829,9.199996948,-24.26821899,-21.60684204,,13.84300925,-1.101677861,1.21369411,1.000956535,,0,
35.17282104,-3.452719927,1.676513672,12.83475971,-0.188655928,1.3834728,-0.110848755,10.3999939,-23.97105408,-21.60684204,,13.39638122,-0.44662803,0.199476597,0.913544249,,0,
35.18286133,-3.289409637,2.176324368,12.5268507,-0.396496475,1.660593867,0.070345536,10.3999939,-23.97105408,-21.60684204,,13.13311052,-0.2632707,0.069311462,0.902431945,,0,
35.19281006,-3.421584845,2.287543058,12.93624878,-0.578756809,1.746927738,0.192918584,10.3999939,-23.97105408,-21.60684204,,13.57522112,0.442110602,0.195461785,0.76503038,1,0,
35.20281982,-3.133134604,2.587219954,13.81941223,-0.689605296,1.613696694,0.257935137,11.19999695,-23.37672424,-21.70417786,,14.40438801,0.829166886,0.687517725,0.791788392,1,0,
35.21279907,-2.821033716,2.362387419,14.63222218,-0.678946555,1.277953506,0.247276902,11.19999695,-23.37672424,-21.70417786,,15.08777755,0.683389538,0.46702126,0.543128184,1,1,
35.22277832,-2.679727554,1.672621727,15.42003345,-0.506278932,0.808979928,0.177996367,11.19999695,-23.37672424,-21.70417786,,15.74026794,0.652490396,0.425743717,0.457196149,,0,
35.23275757,-2.266736269,1.120420098,15.4843998,-0.181194827,0.332544923,0.124703847,11,-22.98051453,-20.92555237,,15.68948921,-0.050778738,0.00257848,0.355327788,,0,
35.24276733,-2.183359623,0.521066427,15.32183838,0.167338133,-0.086334087,0.154548034,11,-22.98051453,-20.92555237,,15.48538991,-0.204099292,0.041656521,0.305265437,,0,
35.25274658,-2.046095133,0.082628176,14.97455978,0.422076404,-0.429538071,0.260067254,11,-22.98051453,-20.92555237,,15.11392647,-0.371463441,0.137985088,0.317119255,,0,
35.26272583,-1.564546466,-0.129031673,14.427598,0.623521924,-0.666156471,0.378376603,10.09999084,-23.17861938,-20.53623962,,14.51275435,-0.601172122,0.36140792,0.345623151,,0,
35.27273559,-1.153201938,-0.26360184,14.14633274,0.754621625,-0.8270998,0.468973607,10.09999084,-23.17861938,-20.53623962,,14.19570677,-0.317047583,0.10051917,0.244425429,,0,
35.28326416,-0.624651015,-0.48035109,13.56583977,0.764214039,-0.961396873,0.495619863,9.300003052,-23.37672424,-21.12020874,,13.58870614,-0.607000625,0.368449758,0.259786626,,0,
35.29272461,-0.230370939,-1.021475792,12.93909264,0.669353306,-0.997635841,0.468973607,9.300003052,-23.37672424,-21.12020874,,12.98139445,-0.607311696,0.368827496,0.287015356,,0,
35.30270386,0.213456109,-1.276545405,12.47580624,0.555307686,-0.87293148,0.419944286,9.300003052,-23.37672424,-21.12020874,,12.54276177,-0.438632673,0.192398622,0.286736887,,0,
35.31268311,0.313448191,-1.157093763,11.88244057,0.490290612,-0.602205694,0.387969047,8.5,-23.67388916,-20.92555237,,11.94275971,-0.600002061,0.360002473,0.256962773,,0,
35.32266235,0.025596771,-0.983903944,11.04882431,0.471105218,-0.256870151,0.387969047,8.5,-23.67388916,-20.92555237,,11.09257593,-0.850183782,0.722812462,0.280216519,,0,
35.33270264,-0.27138564,-0.825383604,9.758955956,0.473236799,0.093794405,0.40502286,8.5,-23.67388916,-20.92555237,,9.797557328,-1.295018604,1.677073184,0.393973743,,0,
35.34265137,-0.401165783,-0.407303005,8.755592346,0.450854272,0.408220261,0.463644356,8.199996948,-23.87199402,-20.730896,,8.774236551,-1.023320777,1.047185413,0.48893801,,0,
35.35266113,-0.383502513,0.035476226,7.466473579,0.403957069,0.646970749,0.554241896,8.199996948,-23.87199402,-20.730896,,7.476400234,-1.297836318,1.684379107,0.638276427,,0,
35.36264038,-0.406404883,0.19130218,6.411467075,0.364520162,0.8121773,0.643773139,8.199996948,-23.87199402,-20.730896,,6.427182237,-1.049217996,1.100858404,0.725810365,,0,
35.37265015,-0.325722665,0.97896421,5.311404705,0.335742325,0.903840661,0.690670609,8.300003052,-24.16915894,-19.75761414,,5.410682593,-1.016499645,1.033271527,0.786888874,,0,
35.3835144,-0.532742143,0.96594131,4.822072506,0.311227649,0.909169614,0.672551215,8.300003052,-24.16915894,-19.75761414,,4.946639269,-0.464043324,0.215336206,0.797326787,,0,
35.39270019,-0.363743603,1.298549652,4.225413322,0.293108314,0.818572342,0.60966599,8.300003052,-24.16915894,-19.75761414,,4.435387058,-0.511252211,0.261378823,0.787593065,,0,
35.40261841,-0.459244996,1.057999849,3.868854761,0.281384021,0.648036599,0.527595639,8.199996948,-23.97105408,-20.53623962,,4.03711615,-0.398270908,0.158619716,0.768483267,,0,
35.41256714,-0.822689235,1.182391167,3.52995944,0.299503624,0.461512774,0.457249582,8.199996948,-23.97105408,-20.53623962,,3.812542472,-0.224573679,0.050433337,0.755577332,,0,
35.4225769,-1.151255965,1.375190258,3.361559629,0.355993539,0.294174105,0.425273806,8.199996948,-23.97105408,-20.53623962,,3.810068462,-0.00247401,6.12072E-06,0.722850391,,0,
35.43258667,-1.198707223,1.45721972,3.181783438,0.44126156,0.170535788,0.44765687,7.700012207,-24.07009888,-20.04959106,,3.699207234,-0.110861228,0.012290212,0.658257459,,0,
35.44256592,-1.355581045,1.716929674,2.924169064,0.507344186,0.100189716,0.500949383,7.700012207,-24.07009888,-20.04959106,,3.651877899,-0.047329336,0.002240066,0.505999903,,0,
35.45254517,-1.066083074,1.677262068,2.716550827,0.527595639,0.087399356,0.558505118,7.700012207,-24.07009888,-20.04959106,,3.365915857,-0.285962041,0.081774289,0.418235255,,0,
35.46255493,-1.656904459,1.965712309,2.743494987,0.513739467,0.130033374,0.600073338,7.200012207,-24.26821899,-18.78431702,,3.759803454,0.393887597,0.155147439,0.279214195,,0,
35.47253418,-1.505718827,2.540217638,2.57494545,0.460446984,0.212103739,0.629916966,7.200012207,-24.26821899,-18.78431702,,3.917938094,0.158134639,0.025006564,0.181409482,,0,
35.48251343,-2.019001484,2.736609221,2.732717276,0.365585983,0.268593907,0.645904958,7.200012207,-24.26821899,-18.78431702,,4.362698789,0.444760696,0.197812077,0.105458623,,0,
35.49295044,-1.851350069,3.093916178,3.688180447,0.273923159,0.261133075,0.655497432,7.200012207,-24.56536865,-19.27096558,,5.157760115,0.795061325,0.632122511,0.143348287,,0,
35.50250244,-1.985620856,3.28252387,4.609514236,0.221696436,0.166272327,0.665090144,7.200012207,-24.56536865,-19.27096558,,5.997105522,0.839345407,0.704500713,0.183632095,,0,
35.51248169,-1.822011113,3.628753901,6.008655071,0.237684205,-0.050095126,0.651233971,7.200012207,-24.56536865,-19.27096558,,7.252000768,1.254895246,1.574762077,0.31237231,,0,
35.52246094,-1.8747015,3.638184309,7.35480547,0.338939726,-0.335743129,0.60966599,5.900009155,-24.36726379,-19.17364502,,8.41689101,1.164890242,1.356969277,0.431148304,1,0,
35.5324707,-1.455722809,3.161276102,8.760682106,0.497751474,-0.605403066,0.559570909,5.900009155,-24.36726379,-19.17364502,,9.426682685,1.009791675,1.019679228,0.523845859,1,0,
35.54244995,-1.606159925,3.055595875,9.618997574,0.654431641,-0.812177837,0.491356403,5.900009155,-24.36726379,-19.17364502,,10.2196639,0.792981212,0.628819203,0.579893949,1,0,
35.5524292,-0.942290485,2.745291233,10.16176891,0.756753206,-0.886787653,0.403957069,4.699996948,-24.56536865,-18.97898865,,10.56816364,0.348499744,0.121452072,0.590731404,1,0,
35.56240845,-0.711620152,2.771785975,10.52012348,0.796189845,-0.794058502,0.300569415,4.699996948,-24.56536865,-18.97898865,,10.90239418,0.334230536,0.111710051,0.593452837,1,0,
35.57241821,-0.170046389,2.418221235,11.39011383,0.756753206,-0.564900935,0.19505018,4.699996948,-24.56536865,-18.97898865,,11.6452309,0.742836726,0.551806401,0.629512743,1,0,
35.58239746,0.13022919,2.341730356,11.4067297,0.64910239,-0.227026492,0.083136164,4.300003052,-24.36726379,-18.58966064,,11.64534856,0.000117658,1.38434E-08,0.62723942,1,1,
35.59240723,0.232316896,1.88038969,11.93213654,0.482829779,0.190787002,-0.041568484,4.300003052,-24.36726379,-18.58966064,,12.08162733,0.436278764,0.19033916,0.626560064,,0,
35.60238647,0.280067593,1.87829411,11.8983078,0.269659966,0.616060793,-0.163075477,4.300003052,-24.36726379,-18.58966064,,12.0489068,-0.032720523,0.001070633,0.569191712,,0,
35.61236572,0.04790039,1.588047624,12.07299423,0.040501885,0.969923258,-0.273923695,5.100006104,-24.07009888,-18.49235535,,12.17708419,0.12817739,0.016429443,0.506639778,1,0,
35.62237549,-0.369282067,1.338067532,12.61651421,-0.172668174,1.155380964,-0.364520967,5.100006104,-24.07009888,-18.49235535,,12.69264451,0.515560318,0.265802442,0.387643448,1,1,
35.63235474,-0.958307207,1.098565578,13.05435371,-0.326150417,1.154315233,-0.42101115,5.100006104,-24.07009888,-18.49235535,,13.13549961,0.442855096,0.196120636,0.282111753,,0,
35.64233398,-1.355281711,0.861757994,13.76058483,-0.371981829,1.048796296,-0.434867054,6.199996948,-23.37672424,-18.49235535,,13.85399257,0.718492968,0.516232144,0.236343836,,0,
35.65231323,-1.498234391,1.119521976,14.35424995,-0.276055276,0.901708543,-0.347467154,6.199996948,-23.37672424,-18.49235535,,14.47558384,0.621591265,0.386375701,0.214303518,,0,
35.662323,-1.021176457,1.176553369,14.3085947,-0.059687831,0.753555834,-0.172668174,6.199996948,-23.37672424,-18.49235535,,14.39315676,-0.082427077,0.006794223,0.203880077,,0,
35.67230225,-0.27243346,1.093326449,13.42273712,0.169469729,0.656563222,-0.028778385,6.600006104,-22.78240967,-19.36830139,,13.46994635,-0.923210417,0.852317473,0.271208025,,0,
35.68228149,-0.022752685,0.990639925,12.82503033,0.272857368,0.578756034,-0.035173167,6.600006104,-22.78240967,-19.36830139,,12.8632534,-0.606692946,0.36807633,0.254505291,,0,
35.69226074,0.347876579,0.704135716,12.20606709,0.177996367,0.48602742,-0.201446027,6.600006104,-22.78240967,-19.36830139,,12.23130814,-0.631945256,0.399354807,0.290810272,,0,
35.70227051,0.375568986,0.280366987,11.60776138,-0.090597808,0.419944286,-0.441262364,7.100006104,-22.38618469,-19.46563721,,11.6172192,-0.61408894,0.377105226,0.307789005,,0,
35.71224976,0.200582892,-0.423020333,11.69413185,-0.413550287,0.369849682,-0.653366625,7.100006104,-22.38618469,-19.46563721,,11.70349945,0.086280249,0.007444281,0.308368428,,0,
35.722229,-0.03757187,-1.160686374,12.6184597,-0.66509068,0.32188642,-0.773807287,7.100006104,-22.38618469,-19.46563721,,12.67178479,0.968285336,0.937576492,0.392109069,1,0,
35.73223877,-0.054935761,-1.513053536,13.36405945,-0.764214873,0.265396267,-0.767412245,8.100006104,-21.19754028,-19.46563721,,13.44955144,0.777766649,0.60492096,0.422938025,1,0,
35.74240112,-0.047301635,-1.430425406,13.86731243,-0.715185761,0.189721197,-0.641641796,8.100006104,-21.19754028,-19.46563721,,13.94097229,0.491420851,0.241494453,0.427062917,1,1,
35.75286865,-0.264050901,-1.587748289,13.86686325,-0.538254678,0.123638056,-0.427405924,8.399993896,-20.60321045,-19.85493469,,13.95996289,0.018990602,0.000360643,0.380165508,,0,
35.76220703,0.042062532,-1.375639319,13.07126808,-0.29737255,0.09805759,-0.199314445,8.399993896,-20.60321045,-19.85493469,,13.1435232,-0.816439693,0.666573773,0.40563806,,0,
35.77218628,0.505498827,-1.12086916,12.168046,-0.114046149,0.107650831,-0.033041574,8.399993896,-20.60321045,-19.85493469,,12.23001309,-0.91351011,0.834500721,0.480884105,,0,
35.78219604,0.901126087,-0.442479849,10.62984467,-0.062885754,0.127901778,0.024514131,8.5,-20.20700073,-20.73088074,,10.67714448,-1.552868608,2.411400913,0.622618963,,0,
35.79217529,1.134341121,-0.146694943,9.701026917,-0.127902299,0.159877017,-0.014922224,8.5,-20.20700073,-20.73088074,,9.768222582,-0.908921898,0.826139017,0.664261026,,0,
35.80215454,0.955912173,0.582887888,8.19171524,-0.257935941,0.172667384,-0.116177738,8.5,-20.20700073,-20.73088074,,8.267873061,-1.500349521,2.251048686,0.832596833,,0,
35.81216431,0.859512627,0.76266402,7.782466412,-0.394364893,0.167338133,-0.23448734,9,-19.6126709,-21.99615479,,7.866841921,-0.40103114,0.160825975,0.812935083,,0,
35.82214355,0.545465708,1.173110485,6.851851463,-0.490291148,0.149218515,-0.360257775,9,-19.6126709,-21.99615479,,6.972918293,-0.893923628,0.799099452,0.884903735,,0,
35.8321228,-0.008681946,1.209335208,6.069278717,-0.545715809,0.151350111,-0.46577701,9,-19.6126709,-21.99615479,,6.18859525,-0.784323043,0.615162636,0.855593384,,0,
35.84213257,-0.756676495,1.512005806,5.272036552,-0.570229948,0.150284305,-0.531859398,9.399993896,-18.82025146,-21.99617004,,5.536523303,-0.652071947,0.425197824,0.839254918,,0,
35.8520813,-1.135239244,1.510957956,4.800816536,-0.577691019,0.133230761,-0.567032516,9.399993896,-18.82025146,-21.99617004,,5.159418717,-0.377104586,0.142207869,0.830228864,,0,
35.86209106,-1.406475186,1.678459644,4.067491531,-0.565966725,0.102321312,-0.576625228,9.399993896,-18.82025146,-21.99617004,,4.619511509,-0.539907208,0.291499793,0.85669606,,0,
35.87207031,-1.52428019,1.692680001,3.721860409,-0.544649482,0.051160391,-0.574493647,9.800003052,-17.82971191,-22.87211609,,4.363581166,-0.255930344,0.065500341,0.802053021,,0,
35.88208008,-1.755549312,1.779349804,3.447780371,-0.511608422,-0.03090998,-0.574493647,9.800003052,-17.82971191,-22.87211609,,4.25854771,-0.105033456,0.011032027,0.72719223,,0,
35.89205933,-1.658700705,1.796264648,3.317101955,-0.471105993,-0.137495011,-0.575559437,9.800003052,-17.82971191,-22.87211609,,4.120803332,-0.137744378,0.018973514,0.50969883,,0,
35.90203857,-1.783241749,1.80554533,3.087329865,-0.425274342,-0.265396774,-0.574493647,10,-17.13632202,-23.94273376,,3.996442264,-0.124361068,0.015465675,0.436001254,,0,
35.91204834,-2.307152271,1.861978054,3.375630379,-0.357059866,-0.37944293,-0.559571445,10,-17.13632202,-23.94273376,,4.492749084,0.49630682,0.24632046,0.253753233,,0,
35.92202759,-2.223775625,1.544188857,3.309318304,-0.272857904,-0.46684283,-0.528661966,10,-17.13632202,-23.94273376,,4.275661925,-0.217087159,0.047126835,0.243416948,,0,
35.93200684,-2.402653694,2.030527592,3.080593824,-0.188655928,-0.520135343,-0.484962165,9.900009155,-16.7401123,-23.94273376,,4.402935996,0.127274071,0.016198689,0.172244151,,0,
35.9420166,-2.183060408,2.235600948,3.267854452,-0.116177738,-0.523332715,-0.433801234,9.900009155,-16.7401123,-23.94273376,,4.521342396,0.1184064,0.014020076,0.117594827,,0,
35.95199585,-2.458936691,2.389331341,3.480711937,-0.04796353,-0.488159567,-0.376245528,9.900009155,-16.7401123,-23.94273376,,4.885757822,0.364415426,0.132798603,0.09101308,,0,
35.96200561,-2.682421923,2.699486494,3.752846003,0.008526376,-0.482830584,-0.316557705,9.800003052,-16.04673767,-24.42936707,,5.344760782,0.45900296,0.210683718,0.097238157,,0,
35.97198486,-2.901266813,2.879412174,4.120182037,0.021316741,-0.531859398,-0.251541167,9.800003052,-16.04673767,-24.42936707,,5.803814574,0.459053792,0.210730384,0.089895484,,0,
35.98196411,-2.816842318,2.988684893,5.31529665,-0.024514664,-0.659761429,-0.190787524,9.800003052,-16.04673767,-24.42936707,,6.717083929,0.913269355,0.834060914,0.159764627,,0,
35.99194336,-2.778372288,3.01952076,6.318660259,-0.088465683,-0.852680266,-0.142823994,9.200012207,-15.45240784,-25.5973053,,7.534077625,0.816993696,0.6674787,0.219441597,,0,
36.00195313,-2.765948296,3.197350979,7.964487553,-0.155614361,-1.067981958,-0.108717158,9.200012207,-15.45240784,-25.5973053,,9.017016426,1.482938801,2.199107489,0.417635595,1,0,
36.01193237,-2.892135859,3.532354355,9.128617287,-0.18652381,-1.28008616,-0.082070902,9.200012207,-15.45240784,-25.5973053,,10.20654842,1.189531995,1.414986367,0.544864748,1,0,
36.02191162,-2.874322891,3.612288237,10.73687267,-0.165207073,-1.463412404,-0.04796353,8,-14.7590332,-25.5973053,,11.68720639,1.480657968,2.192348018,0.721776345,1,0,
36.03192139,-2.929408312,3.865411758,12.3139925,-0.123638853,-1.580655575,-0.011724833,8,-14.7590332,-25.5973053,,13.2346988,1.547492414,2.394732772,0.935195066,1,0,
36.04193115,-2.805166721,3.853436708,13.4659977,-0.086334087,-1.596643686,0.013855628,8,-14.7590332,-25.5973053,,14.28464311,1.049944305,1.102383045,1.033939098,1,0,
36.0519104,-2.681074619,3.859424353,14.42669964,-0.035173167,-1.495387912,0.018119348,6.300003052,-14.46186829,-26.37593079,,15.172771,0.888127894,0.788771156,1.104371015,1,1,
36.06192017,-2.428100824,3.863914967,15.40192127,0.039436091,-1.253439903,-0.003197924,6.300003052,-14.46186829,-26.37593079,,16.06376953,0.890998522,0.793878367,1.164469175,,0,
36.0718689,-1.967059493,3.44059515,15.49008846,0.104452908,-0.887853444,-0.018119881,6.300003052,-14.46186829,-26.37593079,,15.98905434,-0.074715187,0.005582359,1.145823597,,0,
36.08190918,-2.154320002,3.324287176,15.80802727,0.108716629,-0.471105993,0.014921425,6.100006104,-13.96659851,-26.95991516,,16.29680048,0.307746145,0.09470769,1.13527608,1,1,
36.09188843,-2.042652369,3.067271471,16.23119736,0.072477661,-0.06501735,0.091662809,6.100006104,-13.96659851,-26.95991516,,16.64428883,0.347488346,0.120748151,1.070429465,,0,
36.10189819,-1.764380932,2.754422188,15.95397377,0.039436091,0.304832876,0.197182044,6.100006104,-13.96659851,-26.95991516,,16.28585769,-0.358431138,0.128472881,1.021428936,,0,
36.11187744,-1.665586352,2.899171114,15.71761513,0.029843649,0.593678236,0.328281462,6.100006104,-13.96659851,-27.83586121,,16.06931225,-0.216545436,0.046891926,0.825772976,,0,
36.12185669,-1.529968381,2.892884254,16.09378242,0.012789831,0.694933772,0.458315372,6.100006104,-13.96659851,-27.83586121,,16.42313659,0.35382433,0.125191657,0.708518911,1,0,
36.13183594,-0.695753157,2.39816308,16.38402939,-0.023448868,0.537188113,0.541451514,6.100006104,-13.96659851,-27.83586121,,16.5732217,0.150085118,0.022525543,0.511262322,1,1,
36.14181519,-0.149838403,1.833387494,17.00598526,-0.006395315,0.141757667,0.524397731,6.5,-13.86755371,-28.22517395,,17.10518331,0.531961603,0.282983147,0.319285084,,0,
36.15182495,0.971928835,0.798888683,17.46478271,0.120440662,-0.313360304,0.40608865,6.5,-13.86755371,-28.22517395,,17.51004009,0.404856788,0.163909019,0.233969263,,0,
36.16177368,1.440903664,0.265248418,17.36329269,0.329347283,-0.67148596,0.249408498,6.5,-13.86755371,-28.22517395,,17.42499622,-0.085043873,0.00723246,0.162920291,,0,
36.17178345,1.466650128,-0.361348569,16.1460247,0.597941458,-0.819638968,0.118309066,5.5,-14.46186829,-28.61447144,,16.21652704,-1.208469184,1.460397768,0.223512964,,0,
36.18176269,1.375339985,-0.502055943,14.84702587,0.827099264,-0.758885324,0.075675055,5.5,-14.46186829,-28.61447144,,14.91904144,-1.297485597,1.683468875,0.376048101,,0,
36.19174194,0.941242695,-1.007405043,12.66920471,0.914499164,-0.571295738,0.109782428,5.5,-14.46186829,-28.61447144,,12.74400058,-2.17504086,4.730802743,0.797511288,,0,
36.20175171,0.820144475,-1.060843945,11.53246784,0.843087018,-0.296306759,0.160943076,5.600006104,-15.15524292,-29.10112,,11.61016113,-1.133839454,1.285591907,0.903406175,,0,
36.21173096,0.655486882,-1.050515413,10.00474548,0.667221725,-0.02238307,0.225959897,5.600006104,-15.15524292,-29.10112,,10.08108019,-1.529080932,2.338088496,1.104280322,,0,
36.22241211,0.860710144,-0.912352741,9.259295464,0.449788481,0.168403924,0.297372043,5.600006104,-15.15524292,-29.10112,,9.343862261,-0.737217933,0.54349028,1.149425627,,0,
36.23175049,0.958307207,-0.774788797,8.453071594,0.245145306,0.219564855,0.351730347,5.400009155,-15.84863281,-29.39309692,,8.542427627,-0.801434634,0.642297473,1.196435246,,0,
36.24172974,0.549956381,-0.49546966,8.020172119,0.10338711,0.114045613,0.36132279,5.400009155,-15.84863281,-29.39309692,,8.05425993,-0.488167696,0.2383077,1.216051806,,0,
36.25170898,0.531095564,-0.011526031,7.595953941,0.034106839,-0.099124454,0.31229344,5.400009155,-15.84863281,-29.39309692,,7.614506657,-0.439753274,0.193382942,1.207906333,,0,
36.26168823,0.536783755,0.382754058,7.262447834,0.020250943,-0.353862464,0.222762242,5.400009155,-15.94767761,-30.07440186,,7.29231006,-0.322196597,0.103810647,1.202442845,,0,
36.27166748,0.190853119,0.54486692,6.270909786,0.027712055,-0.58302027,0.10338711,5.400009155,-15.94767761,-30.07440186,,6.297429191,-0.994880869,0.989787943,1.29176607,,0,
36.28167725,-0.044457551,0.690065026,5.397475719,0.021316741,-0.700263798,-0.009593239,5.400009155,-15.94767761,-30.07440186,,5.441590793,-0.855838399,0.732459364,1.225589852,,0,
36.29162598,0.009131012,0.556991756,4.804558754,-0.011724833,-0.652300298,-0.088465683,4.800003052,-15.94767761,-30.75570679,,4.836745601,-0.604845191,0.365837706,1.1058052,,0,
36.30163574,-0.461340636,0.421822816,4.022584915,-0.062885754,-0.467908621,-0.134297624,4.800003052,-15.94767761,-30.75570679,,4.070867115,-0.765878486,0.586569855,0.729056756,,0,
36.31161499,-0.74964112,0.336051166,3.509152651,-0.118309863,-0.188655928,-0.13642922,4.800003052,-15.94767761,-30.75570679,,3.604031704,-0.466835411,0.217935301,0.631997064,,0,
36.32162476,-1.02521801,0.405207366,2.909050703,-0.158811748,0.118309066,-0.090597808,5.199996948,-15.6505127,-31.04768372,,3.110922849,-0.493108855,0.243156343,0.441548687,,0,
36.33163452,-1.347647548,0.397573233,2.651436329,-0.157745957,0.392232239,0.00959244,5.199996948,-15.6505127,-31.04768372,,3.000722079,-0.11020077,0.01214421,0.393244499,,0,
36.34161377,-1.233584762,0.349972218,2.420167208,-0.116177738,0.60327071,0.146021128,5.199996948,-15.6505127,-31.04768372,,2.738872255,-0.261849824,0.06856533,0.341087031,,0,
36.35159302,-1.256187797,0.719703376,1.947300553,-0.06501735,0.705592275,0.283515602,6.199996948,-15.74957275,-31.33966064,,2.426511936,-0.312360319,0.097568969,0.328292601,,0,
36.36157227,-1.169068933,0.734672248,2.161954165,-0.02238307,0.704526484,0.403957069,6.199996948,-15.74957275,-31.33966064,,2.565250727,0.138738791,0.019248452,0.312462193,,0,
36.37158203,-1.22744751,1.371747494,2.399659872,0.014921425,0.600073338,0.484961629,6.199996948,-15.74957275,-31.33966064,,3.024348868,0.459098142,0.210771104,0.322185871,1,1,
36.3815918,-1.075363755,1.669927359,2.464475155,0.069279738,0.455117464,0.52226615,6.199996948,-16.04673767,-32.41027832,,3.165233384,0.140884516,0.019848447,0.234009553,,0,
36.39157104,-0.956510901,2.193239212,2.678230524,0.148152724,0.305898666,0.519068718,6.199996948,-16.04673767,-32.41027832,,3.591396676,0.426163292,0.181615151,0.183932806,,0,
36.40155029,-1.017583966,2.398013353,3.268602848,0.191852793,0.130033374,0.471105218,6.199996948,-16.04673767,-32.41027832,,4.179678187,0.588281511,0.346075136,0.182136209,,0,
36.41156006,-0.857117593,2.29577589,4.213887215,0.157745421,-0.093795203,0.384771645,5.900009155,-16.54200745,-32.3129425,,4.874636701,0.694958514,0.482967336,0.172717798,,0,
36.42153931,-1.00441134,2.499502182,5.007836342,0.088465154,-0.287779868,0.298437834,5.900009155,-16.54200745,-32.3129425,,5.686367744,0.811731044,0.658907287,0.21280616,,0,
